WavelengthBeforeRxn,AbsorbanceBeforeRxn,WavelengthAfterRxn,AbsorbanceAfterRxn,WavelengthAfterPurification,AbsorbanceAfterPurification
[nm],[-],[nm],[-],[nm],[-]
Before Reaction,Before Reaction,After Reaction,After Reaction,3x Purification,3x Purification
977.2839,0.1525,977.2839,0.1986,977.2839,0.3059
977.4506,0.1627,977.4506,0.1991,977.4506,0.3097
977.6174,0.1586,977.6174,0.1903,977.6174,0.3009
977.7841,0.1645,977.7841,0.1977,977.7841,0.3039
977.9508,0.163,977.9508,0.1969,977.9508,0.3035
978.1175,0.1512,978.1175,0.2022,978.1175,0.3034
978.2842,0.1661,978.2842,0.1961,978.2842,0.3017
978.4508,0.1592,978.4508,0.1984,978.4508,0.3059
978.6174,0.1573,978.6174,0.2025,978.6174,0.3108
978.7841,0.1588,978.7841,0.204,978.7841,0.3025
978.9507,0.16,978.9507,0.1912,978.9507,0.2954
979.1172,0.1614,979.1172,0.1952,979.1172,0.2982
979.2838,0.1524,979.2838,0.1979,979.2838,0.3101
979.4503,0.1608,979.4503,0.2036,979.4503,0.3048
979.6169,0.1572,979.6169,0.1969,979.6169,0.308
979.7834,0.1529,979.7834,0.1998,979.7834,0.3026
979.9499,0.157,979.9499,0.1945,979.9499,0.312
980.1163,0.154,980.1163,0.1992,980.1163,0.308
980.2828,0.162,980.2828,0.2023,980.2828,0.2994
980.4492,0.1563,980.4492,0.2038,980.4492,0.3018
980.6156,0.1562,980.6156,0.203,980.6156,0.3099
980.782,0.1554,980.782,0.1974,980.782,0.3009
980.9484,0.1583,980.9484,0.1981,980.9484,0.3025
981.1148,0.1564,981.1148,0.1973,981.1148,0.3106
981.2811,0.1552,981.2811,0.1852,981.2811,0.3047
981.4474,0.1498,981.4474,0.1951,981.4474,0.3005
981.6137,0.1589,981.6137,0.1837,981.6137,0.31
981.78,0.1602,981.78,0.1906,981.78,0.3083
981.9463,0.1618,981.9463,0.2024,981.9463,0.3056
982.1125,0.1644,982.1125,0.194,982.1125,0.3035
982.2788,0.1617,982.2788,0.1898,982.2788,0.3062
982.445,0.1586,982.445,0.1904,982.445,0.302
982.6112,0.1593,982.6112,0.1873,982.6112,0.3044
982.7774,0.1541,982.7774,0.1958,982.7774,0.3037
982.9435,0.1601,982.9435,0.195,982.9435,0.3049
983.1097,0.1541,983.1097,0.199,983.1097,0.3001
983.2758,0.1504,983.2758,0.1938,983.2758,0.2992
983.4419,0.1548,983.4419,0.1823,983.4419,0.3015
983.608,0.1564,983.608,0.1877,983.608,0.3094
983.774,0.1583,983.774,0.1914,983.774,0.2975
983.9401,0.1506,983.9401,0.1987,983.9401,0.3035
984.1061,0.154,984.1061,0.1909,984.1061,0.2998
984.2721,0.154,984.2721,0.1937,984.2721,0.3018
984.4381,0.1546,984.4381,0.1919,984.4381,0.2963
984.6041,0.157,984.6041,0.1898,984.6041,0.3042
984.7701,0.1515,984.7701,0.185,984.7701,0.3037
984.936,0.1486,984.936,0.1797,984.936,0.3046
985.1019,0.1532,985.1019,0.1912,985.1019,0.3048
985.2678,0.1477,985.2678,0.1946,985.2678,0.2966
985.4337,0.147,985.4337,0.1894,985.4337,0.2933
985.5996,0.1506,985.5996,0.1874,985.5996,0.2974
985.7654,0.1576,985.7654,0.1866,985.7654,0.3047
985.9313,0.1488,985.9313,0.1897,985.9313,0.2962
986.0971,0.1579,986.0971,0.1914,986.0971,0.3012
986.2629,0.1524,986.2629,0.1909,986.2629,0.307
986.4286,0.1545,986.4286,0.1855,986.4286,0.2965
986.5944,0.1578,986.5944,0.1892,986.5944,0.2988
986.7601,0.1531,986.7601,0.1824,986.7601,0.3012
986.9259,0.152,986.9259,0.1921,986.9259,0.2975
987.0916,0.15,987.0916,0.1898,987.0916,0.2987
987.2572,0.1438,987.2572,0.1752,987.2572,0.3062
987.4229,0.1585,987.4229,0.1854,987.4229,0.295
987.5886,0.143,987.5886,0.1852,987.5886,0.3038
987.7542,0.1496,987.7542,0.1898,987.7542,0.2975
987.9198,0.1611,987.9198,0.1919,987.9198,0.3006
988.0854,0.1572,988.0854,0.1964,988.0854,0.3072
988.251,0.1577,988.251,0.1791,988.251,0.2991
988.4165,0.1449,988.4165,0.1873,988.4165,0.2953
988.5821,0.1539,988.5821,0.1836,988.5821,0.2945
988.7476,0.1468,988.7476,0.1843,988.7476,0.2987
988.9131,0.1464,988.9131,0.1843,988.9131,0.3035
989.0786,0.1479,989.0786,0.1864,989.0786,0.2973
989.244,0.1442,989.244,0.1803,989.244,0.2935
989.4095,0.1525,989.4095,0.1955,989.4095,0.2944
989.5749,0.1342,989.5749,0.1828,989.5749,0.3025
989.7403,0.1679,989.7403,0.1735,989.7403,0.2984
989.9057,0.142,989.9057,0.1794,989.9057,0.3009
990.0711,0.1422,990.0711,0.1945,990.0711,0.3031
990.2364,0.1478,990.2364,0.1922,990.2364,0.291
990.4018,0.1569,990.4018,0.1878,990.4018,0.2902
990.5671,0.1512,990.5671,0.1805,990.5671,0.3019
990.7324,0.1528,990.7324,0.1721,990.7324,0.3015
990.8977,0.149,990.8977,0.1886,990.8977,0.3026
991.0629,0.1509,991.0629,0.1899,991.0629,0.2829
991.2282,0.1481,991.2282,0.1904,991.2282,0.2945
991.3934,0.1479,991.3934,0.1866,991.3934,0.307
991.5586,0.1585,991.5586,0.1776,991.5586,0.3014
991.7238,0.1554,991.7238,0.1865,991.7238,0.2875
991.8889,0.1456,991.8889,0.18,991.8889,0.2944
992.0541,0.159,992.0541,0.1808,992.0541,0.2921
992.2192,0.1453,992.2192,0.1783,992.2192,0.2872
992.3843,0.1446,992.3843,0.1851,992.3843,0.2995
992.5494,0.1658,992.5494,0.186,992.5494,0.2928
992.7145,0.1552,992.7145,0.1746,992.7145,0.2942
992.8796,0.1504,992.8796,0.1821,992.8796,0.2937
993.0446,0.1418,993.0446,0.1953,993.0446,0.2971
993.2096,0.1475,993.2096,0.1844,993.2096,0.2985
993.3746,0.1438,993.3746,0.184,993.3746,0.2936
993.5396,0.137,993.5396,0.1814,993.5396,0.2946
993.7046,0.1522,993.7046,0.1688,993.7046,0.2984
993.8695,0.1514,993.8695,0.1817,993.8695,0.2929
994.0345,0.1525,994.0345,0.1673,994.0345,0.3005
994.1994,0.1523,994.1994,0.1879,994.1994,0.2972
994.3643,0.15,994.3643,0.1871,994.3643,0.2887
994.5292,0.1515,994.5292,0.1961,994.5292,0.2897
994.694,0.1437,994.694,0.1749,994.694,0.291
994.8589,0.1566,994.8589,0.1719,994.8589,0.2922
995.0237,0.2025,995.0237,0.1884,995.0237,0.2159
995.1885,0.1501,995.1885,0.1744,995.1885,0.2902
995.3533,0.147,995.3533,0.1794,995.3533,0.2962
995.518,0.1459,995.518,0.189,995.518,0.2938
995.6828,0.1456,995.6828,0.1784,995.6828,0.2975
995.8475,0.1533,995.8475,0.1872,995.8475,0.2935
996.0122,0.1539,996.0122,0.1836,996.0122,0.3005
996.1769,0.1619,996.1769,0.1873,996.1769,0.3016
996.3416,0.1471,996.3416,0.1757,996.3416,0.2884
996.5062,0.1454,996.5062,0.1812,996.5062,0.3093
996.6709,0.1548,996.6709,0.1846,996.6709,0.296
996.8355,0.1592,996.8355,0.1684,996.8355,0.2872
997.0001,0.147,997.0001,0.184,997.0001,0.2913
997.1646,0.1481,997.1646,0.1813,997.1646,0.2886
997.3292,0.1516,997.3292,0.1697,997.3292,0.2861
997.4938,0.1527,997.4938,0.1824,997.4938,0.3069
997.6583,0.1462,997.6583,0.1858,997.6583,0.2865
997.8228,0.1471,997.8228,0.1657,997.8228,0.2906
997.9873,0.1512,997.9873,0.1746,997.9873,0.2918
998.1517,0.1471,998.1517,0.1835,998.1517,0.3052
998.3162,0.1534,998.3162,0.1715,998.3162,0.2797
998.4806,0.1381,998.4806,0.1775,998.4806,0.2944
998.645,0.1507,998.645,0.1719,998.645,0.2919
998.8094,0.1515,998.8094,0.1769,998.8094,0.3062
998.9738,0.1515,998.9738,0.1809,998.9738,0.2921
999.1382,0.1503,999.1382,0.1777,999.1382,0.2918
999.3025,0.1508,999.3025,0.1682,999.3025,0.2983
999.4668,0.1495,999.4668,0.1802,999.4668,0.2969
999.6311,0.1437,999.6311,0.176,999.6311,0.2926
999.7954,0.1524,999.7954,0.188,999.7954,0.294
999.9597,0.1537,999.9597,0.1879,999.9597,0.2988
1000.1239,0.1481,1000.1239,0.1724,1000.1239,0.2901
1000.2882,0.1554,1000.2882,0.182,1000.2882,0.2886
1000.4524,0.1454,1000.4524,0.1849,1000.4524,0.2866
1000.6166,0.1505,1000.6166,0.1797,1000.6166,0.2858
1000.7807,0.1444,1000.7807,0.1707,1000.7807,0.2973
1000.9449,0.1527,1000.9449,0.1866,1000.9449,0.2957
1001.109,0.1681,1001.109,0.1885,1001.109,0.2956
1001.2731,0.1377,1001.2731,0.1807,1001.2731,0.2908
1001.4372,0.1491,1001.4372,0.1863,1001.4372,0.2843
1001.6013,0.1571,1001.6013,0.18,1001.6013,0.2934
1001.7654,0.1498,1001.7654,0.1834,1001.7654,0.2878
1001.9294,0.141,1001.9294,0.1835,1001.9294,0.2864
1002.0934,0.1551,1002.0934,0.1828,1002.0934,0.2944
1002.2574,0.1611,1002.2574,0.1923,1002.2574,0.3053
1002.4214,0.1526,1002.4214,0.1909,1002.4214,0.2985
1002.5854,0.147,1002.5854,0.1781,1002.5854,0.2953
1002.7494,0.1463,1002.7494,0.1817,1002.7494,0.3051
1002.9133,0.1368,1002.9133,0.1872,1002.9133,0.2998
1003.0772,0.1458,1003.0772,0.1712,1003.0772,0.2921
1003.2411,0.1466,1003.2411,0.1734,1003.2411,0.2868
1003.405,0.164,1003.405,0.1807,1003.405,0.2821
1003.5688,0.141,1003.5688,0.1747,1003.5688,0.2897
1003.7327,0.1588,1003.7327,0.1766,1003.7327,0.2778
1003.8965,0.1595,1003.8965,0.1707,1003.8965,0.2871
1004.0603,0.1528,1004.0603,0.1799,1004.0603,0.2834
1004.2241,0.1464,1004.2241,0.1762,1004.2241,0.3023
1004.3878,0.1503,1004.3878,0.1834,1004.3878,0.2991
1004.5516,0.1416,1004.5516,0.1852,1004.5516,0.308
1004.7153,0.1591,1004.7153,0.1864,1004.7153,0.2693
1004.879,0.1292,1004.879,0.188,1004.879,0.296
1005.0427,0.1381,1005.0427,0.1698,1005.0427,0.3015
1005.2064,0.1581,1005.2064,0.1841,1005.2064,0.2984
1005.37,0.1621,1005.37,0.1829,1005.37,0.2801
1005.5337,0.1548,1005.5337,0.1908,1005.5337,0.2768
1005.6973,0.1379,1005.6973,0.195,1005.6973,0.3096
1005.8609,0.1568,1005.8609,0.1809,1005.8609,0.2989
1006.0245,0.1705,1006.0245,0.1843,1006.0245,0.2884
1006.188,0.1553,1006.188,0.1868,1006.188,0.2949
1006.3516,0.1575,1006.3516,0.1869,1006.3516,0.2885
1006.5151,0.1532,1006.5151,0.1727,1006.5151,0.3025
1006.6786,0.1563,1006.6786,0.1622,1006.6786,0.2687
1006.8421,0.1589,1006.8421,0.173,1006.8421,0.297
1007.0055,0.1535,1007.0055,0.179,1007.0055,0.2889
1007.169,0.1529,1007.169,0.1919,1007.169,0.2947
1007.3324,0.1527,1007.3324,0.1849,1007.3324,0.287
1007.4958,0.1576,1007.4958,0.2036,1007.4958,0.3159
1007.6592,0.1478,1007.6592,0.1821,1007.6592,0.2883
1007.8226,0.1587,1007.8226,0.1897,1007.8226,0.2944
1007.9859,0.1587,1007.9859,0.1771,1007.9859,0.3148
1008.1493,0.1632,1008.1493,0.1955,1008.1493,0.2805
1008.3126,0.1759,1008.3126,0.1936,1008.3126,0.2907
1008.4759,0.1689,1008.4759,0.1696,1008.4759,0.2952
1008.6392,0.157,1008.6392,0.185,1008.6392,0.2751
1008.8024,0.1609,1008.8024,0.1795,1008.8024,0.2944
1008.9657,0.1397,1008.9657,0.1859,1008.9657,0.3051
1009.1289,0.1715,1009.1289,0.1871,1009.1289,0.2957
1009.2921,0.1516,1009.2921,0.2017,1009.2921,0.2934
1009.4553,0.1543,1009.4553,0.202,1009.4553,0.3072
1009.6185,0.1502,1009.6185,0.1789,1009.6185,0.2777
1009.7816,0.1825,1009.7816,0.188,1009.7816,0.2949
1009.9447,0.1746,1009.9447,0.183,1009.9447,0.3043
1010.1079,0.1641,1010.1079,0.1791,1010.1079,0.3135
1010.271,0.1756,1010.271,0.2238,1010.271,0.2812
1010.434,0.1589,1010.434,0.2154,1010.434,0.3042
1010.5971,0.1585,1010.5971,0.1902,1010.5971,0.2948
1010.7601,0.1654,1010.7601,0.2101,1010.7601,0.3059
1010.9231,0.1617,1010.9231,0.2034,1010.9231,0.3075
1011.0861,0.1892,1011.0861,0.2003,1011.0861,0.3216
1011.2491,0.1876,1011.2491,0.2064,1011.2491,0.3041
1011.4121,0.1729,1011.4121,0.2247,1011.4121,0.3037
1011.575,0.1794,1011.575,0.2047,1011.575,0.3189
1011.738,0.1868,1011.738,0.2009,1011.738,0.3043
1011.9009,0.1829,1011.9009,0.199,1011.9009,0.3198
1012.0637,0.1769,1012.0637,0.2225,1012.0637,0.2953
1012.2266,0.1879,1012.2266,0.2185,1012.2266,0.3077
1012.3895,0.176,1012.3895,0.2382,1012.3895,0.3049
1012.5523,0.1717,1012.5523,0.2262,1012.5523,0.3114
1012.7151,0.1831,1012.7151,0.216,1012.7151,0.3085
1012.8779,0.2054,1012.8779,0.213,1012.8779,0.3275
1013.0407,0.1953,1013.0407,0.2183,1013.0407,0.3191
1013.2034,0.1953,1013.2034,0.2144,1013.2034,0.3016
1013.3662,0.1973,1013.3662,0.2385,1013.3662,0.315
1013.5289,0.2121,1013.5289,0.2012,1013.5289,0.311
1013.6916,0.1863,1013.6916,0.2318,1013.6916,0.3098
1013.8543,0.1809,1013.8543,0.2312,1013.8543,0.3141
1014.0169,0.1906,1014.0169,0.2384,1014.0169,0.3043
1014.1796,0.1868,1014.1796,0.2328,1014.1796,0.3185
1014.3422,0.1932,1014.3422,0.2295,1014.3422,0.306
1014.5048,0.189,1014.5048,0.2543,1014.5048,0.3121
1014.6674,0.1942,1014.6674,0.2563,1014.6674,0.3116
1014.83,0.2174,1014.83,0.226,1014.83,0.3039
1014.9925,0.2131,1014.9925,0.2468,1014.9925,0.2954
1015.1551,0.2051,1015.1551,0.2336,1015.1551,0.3181
1015.3176,0.2106,1015.3176,0.2423,1015.3176,0.3194
1015.4801,0.1929,1015.4801,0.2556,1015.4801,0.3327
1015.6425,0.2149,1015.6425,0.2387,1015.6425,0.3238
1015.805,0.2099,1015.805,0.2486,1015.805,0.3237
1015.9674,0.2122,1015.9674,0.2701,1015.9674,0.3109
1016.1299,0.2288,1016.1299,0.2583,1016.1299,0.3051
1016.2923,0.2168,1016.2923,0.2491,1016.2923,0.3062
1016.4546,0.2134,1016.4546,0.2431,1016.4546,0.3181
1016.617,0.1919,1016.617,0.2578,1016.617,0.3207
1016.7794,0.1851,1016.7794,0.265,1016.7794,0.3148
1016.9417,0.2154,1016.9417,0.2497,1016.9417,0.3292
1017.104,0.2206,1017.104,0.2655,1017.104,0.3193
1017.2663,0.2258,1017.2663,0.2567,1017.2663,0.3503
1017.4285,0.2245,1017.4285,0.2585,1017.4285,0.3316
1017.5908,0.2251,1017.5908,0.2409,1017.5908,0.3299
1017.753,0.2548,1017.753,0.2904,1017.753,0.3288
1017.9152,0.2275,1017.9152,0.2804,1017.9152,0.3136
1018.0774,0.2385,1018.0774,0.279,1018.0774,0.3208
1018.2396,0.2298,1018.2396,0.2701,1018.2396,0.3215
1018.4018,0.2423,1018.4018,0.2757,1018.4018,0.3355
1018.5639,0.2292,1018.5639,0.2914,1018.5639,0.3313
1018.726,0.2337,1018.726,0.2969,1018.726,0.3422
1018.8881,0.224,1018.8881,0.2714,1018.8881,0.3551
1019.0502,0.2545,1019.0502,0.2933,1019.0502,0.33
1019.2123,0.2377,1019.2123,0.3024,1019.2123,0.3378
1019.3743,0.2296,1019.3743,0.289,1019.3743,0.3498
1019.5363,0.2415,1019.5363,0.3156,1019.5363,0.3441
1019.6983,0.2619,1019.6983,0.27,1019.6983,0.3395
1019.8603,0.2746,1019.8603,0.266,1019.8603,0.3546
1020.0223,0.2523,1020.0223,0.2944,1020.0223,0.3353
1020.1842,0.2378,1020.1842,0.2933,1020.1842,0.3353
1020.3462,0.2676,1020.3462,0.3088,1020.3462,0.3773
1020.5081,0.265,1020.5081,0.3134,1020.5081,0.3217
1020.67,0.2524,1020.67,0.2921,1020.67,0.3584
1020.8319,0.2664,1020.8319,0.29,1020.8319,0.3694
1020.9937,0.2591,1020.9937,0.3082,1020.9937,0.3481
1021.1555,0.2634,1021.1555,0.3037,1021.1555,0.3457
1021.3174,0.2676,1021.3174,0.3003,1021.3174,0.3401
1021.4792,0.2612,1021.4792,0.2914,1021.4792,0.3685
1021.6409,0.2613,1021.6409,0.3158,1021.6409,0.3328
1021.8027,0.2584,1021.8027,0.3181,1021.8027,0.3627
1021.9644,0.2678,1021.9644,0.305,1021.9644,0.35
1022.1262,0.2611,1022.1262,0.3154,1022.1262,0.3433
1022.2879,0.2947,1022.2879,0.3125,1022.2879,0.3679
1022.4496,0.2866,1022.4496,0.3237,1022.4496,0.3466
1022.6112,0.2675,1022.6112,0.3245,1022.6112,0.3602
1022.7729,0.2762,1022.7729,0.3178,1022.7729,0.3639
1022.9345,0.2841,1022.9345,0.3177,1022.9345,0.3613
1023.0961,0.277,1023.0961,0.3415,1023.0961,0.3661
1023.2577,0.2876,1023.2577,0.3295,1023.2577,0.3778
1023.4193,0.2667,1023.4193,0.34,1023.4193,0.3624
1023.5808,0.2896,1023.5808,0.3353,1023.5808,0.3772
1023.7424,0.27,1023.7424,0.3181,1023.7424,0.378
1023.9039,0.2898,1023.9039,0.3399,1023.9039,0.3652
1024.0654,0.2901,1024.0654,0.3221,1024.0654,0.3481
1024.2269,0.2877,1024.2269,0.3497,1024.2269,0.3692
1024.3883,0.2907,1024.3883,0.3362,1024.3883,0.3956
1024.5498,0.2778,1024.5498,0.3407,1024.5498,0.3684
1024.7112,0.2835,1024.7112,0.3581,1024.7112,0.3645
1024.8726,0.2784,1024.8726,0.3619,1024.8726,0.3691
1025.034,0.2997,1025.034,0.3298,1025.034,0.374
1025.1953,0.3162,1025.1953,0.3929,1025.1953,0.3801
1025.3567,0.2911,1025.3567,0.355,1025.3567,0.3774
1025.518,0.3114,1025.518,0.3478,1025.518,0.3681
1025.6793,0.3135,1025.6793,0.3488,1025.6793,0.3826
1025.8406,0.2974,1025.8406,0.3623,1025.8406,0.4023
1026.0019,0.2995,1026.0019,0.3649,1026.0019,0.387
1026.1631,0.2866,1026.1631,0.358,1026.1631,0.3698
1026.3243,0.3023,1026.3243,0.3451,1026.3243,0.3651
1026.4856,0.305,1026.4856,0.3927,1026.4856,0.3838
1026.6468,0.3231,1026.6468,0.3563,1026.6468,0.4033
1026.8079,0.3441,1026.8079,0.3719,1026.8079,0.3624
1026.9691,0.2946,1026.9691,0.3488,1026.9691,0.3723
1027.1302,0.3532,1027.1302,0.3919,1027.1302,0.3513
1027.2913,0.3043,1027.2913,0.3763,1027.2913,0.378
1027.4524,0.3217,1027.4524,0.3773,1027.4524,0.358
1027.6135,0.291,1027.6135,0.3599,1027.6135,0.3657
1027.7746,0.3221,1027.7746,0.3974,1027.7746,0.3876
1027.9356,0.319,1027.9356,0.3739,1027.9356,0.3753
1028.0967,0.3191,1028.0967,0.3874,1028.0967,0.3914
1028.2577,0.3219,1028.2577,0.3851,1028.2577,0.3825
1028.4186,0.3252,1028.4186,0.3796,1028.4186,0.3965
1028.5796,0.3152,1028.5796,0.39,1028.5796,0.398
1028.7406,0.337,1028.7406,0.4106,1028.7406,0.3766
1028.9015,0.3279,1028.9015,0.4071,1028.9015,0.3705
1029.0624,0.3228,1029.0624,0.404,1029.0624,0.3991
1029.2233,0.3401,1029.2233,0.3767,1029.2233,0.3765
1029.3842,0.3271,1029.3842,0.3899,1029.3842,0.388
1029.545,0.3244,1029.545,0.4198,1029.545,0.3786
1029.7058,0.3384,1029.7058,0.3953,1029.7058,0.399
1029.8667,0.335,1029.8667,0.396,1029.8667,0.4034
1030.0275,0.3433,1030.0275,0.4219,1030.0275,0.4078
1030.1882,0.3257,1030.1882,0.431,1030.1882,0.3898
1030.349,0.3179,1030.349,0.4167,1030.349,0.3812
1030.5097,0.3576,1030.5097,0.3979,1030.5097,0.3841
1030.6705,0.3268,1030.6705,0.4264,1030.6705,0.3931
1030.8312,0.3406,1030.8312,0.4249,1030.8312,0.41
1030.9918,0.3404,1030.9918,0.4138,1030.9918,0.3816
1031.1525,0.3284,1031.1525,0.4321,1031.1525,0.3831
1031.3131,0.352,1031.3131,0.4411,1031.3131,0.3738
1031.4738,0.3567,1031.4738,0.4194,1031.4738,0.4105
1031.6344,0.3509,1031.6344,0.435,1031.6344,0.3815
1031.795,0.3713,1031.795,0.4138,1031.795,0.4187
1031.9555,0.3589,1031.9555,0.4312,1031.9555,0.3808
1032.1161,0.3671,1032.1161,0.4155,1032.1161,0.3775
1032.2766,0.3559,1032.2766,0.4206,1032.2766,0.4166
1032.4371,0.3761,1032.4371,0.4327,1032.4371,0.3886
1032.5976,0.3715,1032.5976,0.4102,1032.5976,0.3803
1032.7581,0.3607,1032.7581,0.446,1032.7581,0.4065
1032.9185,0.3678,1032.9185,0.4154,1032.9185,0.4264
1033.079,0.3673,1033.079,0.4441,1033.079,0.3755
1033.2394,0.3647,1033.2394,0.4544,1033.2394,0.4082
1033.3998,0.3876,1033.3998,0.4528,1033.3998,0.402
1033.5602,0.3694,1033.5602,0.4654,1033.5602,0.3994
1033.7205,0.367,1033.7205,0.4196,1033.7205,0.3878
1033.8809,0.3576,1033.8809,0.4373,1033.8809,0.4191
1034.0412,0.3509,1034.0412,0.4255,1034.0412,0.3932
1034.2015,0.3753,1034.2015,0.4467,1034.2015,0.3947
1034.3618,0.3715,1034.3618,0.4394,1034.3618,0.3783
1034.522,0.3722,1034.522,0.4817,1034.522,0.395
1034.6823,0.3991,1034.6823,0.4735,1034.6823,0.41
1034.8425,0.376,1034.8425,0.4493,1034.8425,0.4045
1035.0027,0.3875,1035.0027,0.4375,1035.0027,0.4117
1035.1629,0.3624,1035.1629,0.4874,1035.1629,0.4098
1035.3231,0.3959,1035.3231,0.4587,1035.3231,0.4046
1035.4832,0.3828,1035.4832,0.4538,1035.4832,0.4123
1035.6433,0.3911,1035.6433,0.4562,1035.6433,0.4181
1035.8035,0.3866,1035.8035,0.4793,1035.8035,0.4122
1035.9635,0.3735,1035.9635,0.4827,1035.9635,0.4
1036.1236,0.3921,1036.1236,0.4608,1036.1236,0.4106
1036.2837,0.3942,1036.2837,0.4674,1036.2837,0.414
