Wavelength,Absorbance,Wavelength,Absorbance
773.7459,1.1414,773.7459,0.5086
773.9319,1.1436,773.9319,0.5095
774.1179,1.143,774.1179,0.5132
774.3039,1.1456,774.3039,0.5108
774.4899,1.1373,774.4899,0.51
774.6759,1.1407,774.6759,0.5107
774.8619,1.1372,774.8619,0.5101
775.0478,1.1411,775.0478,0.5118
775.2337,1.1436,775.2337,0.5118
775.4196,1.1372,775.4196,0.5108
775.6055,1.1432,775.6055,0.5116
775.7914,1.1404,775.7914,0.5107
775.9773,1.1385,775.9773,0.5105
776.1631,1.1353,776.1631,0.5113
776.3489,1.1386,776.3489,0.5117
776.5347,1.1398,776.5347,0.5127
776.7206,1.1409,776.7206,0.5155
776.9063,1.136,776.9063,0.5128
777.0921,1.1373,777.0921,0.5133
777.2779,1.1368,777.2779,0.515
777.4636,1.1442,777.4636,0.5127
777.6493,1.142,777.6493,0.5141
777.835,1.1402,777.835,0.5165
778.0207,1.1367,778.0207,0.5129
778.2064,1.1426,778.2064,0.5134
778.3921,1.1437,778.3921,0.5128
778.5777,1.1381,778.5777,0.5152
778.7633,1.1418,778.7633,0.5154
778.949,1.1446,778.949,0.5145
779.1346,1.1401,779.1346,0.5142
779.3202,1.1376,779.3202,0.5142
779.5057,1.1418,779.5057,0.5139
779.6913,1.138,779.6913,0.5144
779.8768,1.1339,779.8768,0.5144
780.0623,1.1414,780.0623,0.5159
780.2479,1.136,780.2479,0.5143
780.4333,1.1363,780.4333,0.5139
780.6188,1.1348,780.6188,0.5141
780.8043,1.1368,780.8043,0.5135
780.9897,1.134,780.9897,0.5131
781.1752,1.1374,781.1752,0.5159
781.3606,1.1306,781.3606,0.5148
781.546,1.1334,781.546,0.5137
781.7314,1.1326,781.7314,0.5134
781.9167,1.1296,781.9167,0.5159
782.1021,1.1304,782.1021,0.5147
782.2874,1.1324,782.2874,0.5144
782.4728,1.1311,782.4728,0.5132
782.6581,1.1281,782.6581,0.5143
782.8434,1.1289,782.8434,0.5159
783.0287,1.1286,783.0287,0.5163
783.2139,1.1319,783.2139,0.5151
783.3992,1.1275,783.3992,0.5133
783.5844,1.1262,783.5844,0.5131
783.7696,1.1234,783.7696,0.5129
783.9548,1.1254,783.9548,0.5135
784.14,1.1259,784.14,0.5129
784.3252,1.1248,784.3252,0.5152
784.5103,1.1263,784.5103,0.5137
784.6955,1.1226,784.6955,0.514
784.8806,1.1259,784.8806,0.5141
785.0657,1.1215,785.0657,0.5139
785.2508,1.119,785.2508,0.5139
785.4359,1.1194,785.4359,0.5139
785.6209,1.1176,785.6209,0.5133
785.806,1.119,785.806,0.5126
785.991,1.1172,785.991,0.5132
786.176,1.1159,786.176,0.5122
786.361,1.1168,786.361,0.5129
786.546,1.1163,786.546,0.5121
786.731,1.112,786.731,0.5125
786.9159,1.1098,786.9159,0.5114
787.1009,1.1115,787.1009,0.5108
787.2858,1.1099,787.2858,0.5122
787.4707,1.1132,787.4707,0.5104
787.6556,1.1097,787.6556,0.5133
787.8405,1.1056,787.8405,0.5116
788.0253,1.1093,788.0253,0.5095
788.2102,1.1192,788.2102,0.5119
788.395,1.1025,788.395,0.5118
788.5798,1.1062,788.5798,0.5095
788.7646,1.1037,788.7646,0.5098
788.9494,1.1032,788.9494,0.5103
789.1342,1.099,789.1342,0.5109
789.3189,1.1,789.3189,0.509
789.5037,1.1026,789.5037,0.51
789.6884,1.0958,789.6884,0.5067
789.8731,1.0968,789.8731,0.5079
790.0578,1.0974,790.0578,0.5072
790.2425,1.0942,790.2425,0.5087
790.4271,1.0914,790.4271,0.5071
790.6118,1.0925,790.6118,0.5073
790.7964,1.0929,790.7964,0.5073
790.981,1.0893,790.981,0.5062
791.1656,1.0864,791.1656,0.5074
791.3502,1.0888,791.3502,0.5066
791.5348,1.0869,791.5348,0.5062
791.7193,1.0865,791.7193,0.5072
791.9039,1.0823,791.9039,0.5055
792.0884,1.081,792.0884,0.5055
792.2729,1.0795,792.2729,0.5042
792.4574,1.0787,792.4574,0.5046
792.6419,1.0795,792.6419,0.5041
792.8263,1.0741,792.8263,0.5048
793.0108,1.0761,793.0108,0.5037
793.1952,1.074,793.1952,0.5029
793.3796,1.0683,793.3796,0.5009
793.564,1.0734,793.564,0.502
793.7484,1.0682,793.7484,0.5004
793.9327,1.0694,793.9327,0.5024
794.1171,1.0685,794.1171,0.501
794.3014,1.0673,794.3014,0.5011
794.4858,1.0644,794.4858,0.4989
794.6701,1.0635,794.6701,0.4993
794.8543,1.0642,794.8543,0.4987
795.0386,1.0651,795.0386,0.4993
795.2229,1.065,795.2229,0.4972
795.4071,1.059,795.4071,0.501
795.5913,1.0579,795.5913,0.4982
795.7755,1.0573,795.7755,0.4979
795.9597,1.0573,795.9597,0.4952
796.1439,1.055,796.1439,0.498
796.3281,1.0496,796.3281,0.4948
796.5122,1.0524,796.5122,0.4946
796.6964,1.0473,796.6964,0.4951
796.8805,1.0474,796.8805,0.4933
797.0646,1.0469,797.0646,0.4945
797.2487,1.0484,797.2487,0.4946
797.4327,1.0467,797.4327,0.4932
797.6168,1.0434,797.6168,0.4927
797.8008,1.0411,797.8008,0.4927
797.9849,1.0355,797.9849,0.4927
798.1689,1.0391,798.1689,0.4921
798.3529,1.041,798.3529,0.4904
798.5368,1.0392,798.5368,0.4921
798.7208,1.0372,798.7208,0.4894
798.9047,1.0315,798.9047,0.4901
799.0887,1.0323,799.0887,0.4882
799.2726,1.0284,799.2726,0.4888
799.4565,1.0252,799.4565,0.4883
799.6404,1.0238,799.6404,0.4885
799.8242,1.0215,799.8242,0.4859
800.0081,1.0239,800.0081,0.4866
800.1919,1.0236,800.1919,0.4862
800.3757,1.0169,800.3757,0.4866
800.5595,1.0171,800.5595,0.4838
800.7433,1.0154,800.7433,0.4851
800.9271,1.0147,800.9271,0.4854
801.1109,1.0174,801.1109,0.4853
801.2946,1.0095,801.2946,0.4808
801.4783,1.0049,801.4783,0.4825
801.662,1.0055,801.662,0.4807
801.8457,1.0071,801.8457,0.48
802.0294,1.0048,802.0294,0.482
802.2131,1.0003,802.2131,0.4811
802.3967,0.9987,802.3967,0.4801
802.5804,0.996,802.5804,0.4788
802.764,0.9965,802.764,0.4777
802.9476,0.9926,802.9476,0.4788
803.1312,0.9932,803.1312,0.4765
803.3147,0.9914,803.3147,0.4764
803.4983,0.9893,803.4983,0.4752
803.6818,0.9861,803.6818,0.4752
803.8653,0.9873,803.8653,0.4738
804.0488,0.9832,804.0488,0.4742
804.2323,0.9807,804.2323,0.4736
804.4158,0.9835,804.4158,0.4739
804.5993,0.9778,804.5993,0.4713
804.7827,0.9764,804.7827,0.4707
804.9661,0.9742,804.9661,0.4711
805.1496,0.9729,805.1496,0.4708
805.333,0.9669,805.333,0.4698
805.5163,0.9703,805.5163,0.4689
805.6997,0.9638,805.6997,0.468
805.883,0.9637,805.883,0.4669
806.0664,0.9637,806.0664,0.4671
806.2497,0.9627,806.2497,0.4654
806.433,0.9622,806.433,0.4663
806.6163,0.9595,806.6163,0.466
806.7996,0.9545,806.7996,0.4656
806.9828,0.9514,806.9828,0.4635
807.1661,0.9522,807.1661,0.4636
807.3493,0.9508,807.3493,0.4634
807.5325,0.9483,807.5325,0.4606
807.7157,0.9439,807.7157,0.4611
807.8989,0.9431,807.8989,0.4613
808.082,0.9409,808.082,0.4603
808.2652,0.9379,808.2652,0.4585
808.4483,0.9384,808.4483,0.4578
808.6314,0.9355,808.6314,0.4585
808.8145,0.9342,808.8145,0.4566
808.9976,0.9332,808.9976,0.4544
809.1807,0.933,809.1807,0.455
809.3637,0.9312,809.3637,0.4561
809.5467,0.9241,809.5467,0.4539
809.7298,0.9241,809.7298,0.4534
809.9128,0.919,809.9128,0.4537
810.0957,0.9237,810.0957,0.4524
810.2787,0.9184,810.2787,0.4507
810.4617,0.9174,810.4617,0.4514
810.6446,0.9135,810.6446,0.449
810.8275,0.9106,810.8275,0.4512
811.0105,0.9076,811.0105,0.4486
811.1933,0.908,811.1933,0.4478
811.3762,0.905,811.3762,0.4489
811.5591,0.9058,811.5591,0.448
811.7419,0.9023,811.7419,0.4459
811.9248,0.9009,811.9248,0.4442
812.1076,0.8966,812.1076,0.4429
812.2904,0.8938,812.2904,0.4444
812.4732,0.8922,812.4732,0.4433
812.6559,0.8917,812.6559,0.4414
812.8387,0.8904,812.8387,0.442
813.0214,0.8854,813.0214,0.4408
813.2041,0.8826,813.2041,0.4415
813.3868,0.884,813.3868,0.4395
813.5695,0.8809,813.5695,0.4375
813.7522,0.8787,813.7522,0.4363
813.9348,0.8767,813.9348,0.4363
814.1175,0.8725,814.1175,0.4336
814.3001,0.8694,814.3001,0.4355
814.4827,0.8728,814.4827,0.4339
814.6653,0.8669,814.6653,0.4326
814.8479,0.8648,814.8479,0.4324
815.0304,0.8645,815.0304,0.4327
815.213,0.8624,815.213,0.4317
815.3955,0.8602,815.3955,0.4301
815.578,0.8573,815.578,0.4294
815.7605,0.8567,815.7605,0.429
815.943,0.8539,815.943,0.4305
816.1255,0.8507,816.1255,0.4286
816.3079,0.8491,816.3079,0.4258
816.4904,0.8457,816.4904,0.4256
816.6728,0.8458,816.6728,0.4268
816.8552,0.8421,816.8552,0.4225
817.0376,0.8398,817.0376,0.424
817.2199,0.8409,817.2199,0.4216
817.4023,0.8365,817.4023,0.4225
817.5846,0.8321,817.5846,0.4206
817.767,0.8335,817.767,0.4205
817.9493,0.8305,817.9493,0.4194
818.1316,0.8281,818.1316,0.4195
818.3138,0.8275,818.3138,0.4187
818.4961,0.8269,818.4961,0.4162
818.6783,0.8195,818.6783,0.4158
818.8606,0.8217,818.8606,0.4157
819.0428,0.8187,819.0428,0.4152
819.225,0.8136,819.225,0.4134
819.4072,0.8123,819.4072,0.4152
819.5893,0.8095,819.5893,0.4111
819.7715,0.8102,819.7715,0.4117
819.9536,0.8047,819.9536,0.4113
820.1357,0.8043,820.1357,0.4099
820.3178,0.7991,820.3178,0.4112
820.4999,0.8009,820.4999,0.4084
820.682,0.7981,820.682,0.4077
820.864,0.7965,820.864,0.4058
821.0461,0.7942,821.0461,0.4047
821.2281,0.791,821.2281,0.4051
821.4101,0.7901,821.4101,0.4051
821.5921,0.785,821.5921,0.402
821.774,0.7861,821.774,0.4029
821.956,0.782,821.956,0.4028
822.1379,0.7813,822.1379,0.4001
822.3199,0.7775,822.3199,0.3997
822.5018,0.7781,822.5018,0.4003
822.6837,0.7725,822.6837,0.3983
822.8655,0.7731,822.8655,0.3977
823.0474,0.7695,823.0474,0.3981
823.2293,0.7711,823.2293,0.3961
823.4111,0.77,823.4111,0.3961
823.5929,0.7627,823.5929,0.3944
823.7747,0.7629,823.7747,0.3935
823.9565,0.7601,823.9565,0.395
824.1382,0.7595,824.1382,0.3909
824.32,0.7553,824.32,0.3904
824.5017,0.7563,824.5017,0.3905
824.6834,0.7523,824.6834,0.3886
824.8651,0.753,824.8651,0.389
825.0468,0.7495,825.0468,0.3885
825.2285,0.7458,825.2285,0.3876
825.4102,0.7446,825.4102,0.3858
825.5918,0.7432,825.5918,0.385
825.7734,0.7413,825.7734,0.3833
825.955,0.7395,825.955,0.3831
826.1366,0.7397,826.1366,0.3826
826.3182,0.735,826.3182,0.3814
826.4997,0.7331,826.4997,0.383
826.6813,0.7304,826.6813,0.3807
826.8628,0.7286,826.8628,0.3808
827.0443,0.7279,827.0443,0.3791
827.2258,0.7234,827.2258,0.3777
827.4073,0.7227,827.4073,0.3765
827.5888,0.7211,827.5888,0.3757
827.7702,0.7193,827.7702,0.3754
827.9516,0.7185,827.9516,0.3737
828.133,0.7146,828.133,0.3737
828.3144,0.7103,828.3144,0.374
828.4958,0.7124,828.4958,0.3723
828.6772,0.7073,828.6772,0.371
828.8585,0.7043,828.8585,0.3701
829.0399,0.7047,829.0399,0.3698
829.2212,0.7041,829.2212,0.3697
829.4025,0.6996,829.4025,0.368
829.5838,0.6974,829.5838,0.3677
829.7651,0.6973,829.7651,0.3663
829.9463,0.6943,829.9463,0.3649
830.1275,0.6895,830.1275,0.3631
830.3088,0.6911,830.3088,0.365
830.49,0.6873,830.49,0.3624
830.6712,0.6846,830.6712,0.3616
830.8523,0.6848,830.8523,0.3613
831.0335,0.6807,831.0335,0.3592
831.2146,0.6775,831.2146,0.3605
831.3958,0.6781,831.3958,0.3586
831.5769,0.6767,831.5769,0.3572
831.758,0.673,831.758,0.3562
831.939,0.6707,831.939,0.3562
832.1201,0.6702,832.1201,0.3554
832.3011,0.6677,832.3011,0.3543
832.4822,0.6663,832.4822,0.3543
832.6632,0.6658,832.6632,0.3527
832.8442,0.6634,832.8442,0.3534
833.0252,0.6603,833.0252,0.3524
833.2061,0.662,833.2061,0.3495
833.3871,0.6593,833.3871,0.3501
833.568,0.6557,833.568,0.3494
833.7489,0.6546,833.7489,0.3483
833.9298,0.6505,833.9298,0.346
834.1107,0.649,834.1107,0.3457
834.2916,0.6487,834.2916,0.3452
834.4724,0.6462,834.4724,0.3444
834.6533,0.6428,834.6533,0.3437
834.8341,0.6417,834.8341,0.3435
835.0149,0.6381,835.0149,0.3413
835.1957,0.6372,835.1957,0.342
835.3764,0.6338,835.3764,0.3401
835.5572,0.6349,835.5572,0.3405
835.7379,0.6335,835.7379,0.3397
835.9187,0.6316,835.9187,0.3364
836.0994,0.6297,836.0994,0.3353
836.2801,0.6287,836.2801,0.3365
836.4607,0.6271,836.4607,0.3344
836.6414,0.6232,836.6414,0.334
836.822,0.6193,836.822,0.3339
837.0027,0.6197,837.0027,0.3329
837.1833,0.6177,837.1833,0.3321
837.3639,0.6163,837.3639,0.3321
837.5444,0.6156,837.5444,0.3316
837.725,0.6105,837.725,0.3296
837.9055,0.612,837.9055,0.3301
838.0861,0.6104,838.0861,0.3282
838.2666,0.6059,838.2666,0.3277
838.4471,0.6042,838.4471,0.328
838.6276,0.6026,838.6276,0.3248
838.808,0.6003,838.808,0.325
838.9885,0.601,838.9885,0.324
839.1689,0.5966,839.1689,0.3235
839.3493,0.5963,839.3493,0.3223
839.5297,0.595,839.5297,0.3212
839.7101,0.5943,839.7101,0.3203
839.8905,0.5933,839.8905,0.3199
840.0708,0.5906,840.0708,0.3204
840.2512,0.587,840.2512,0.3191
840.4315,0.5819,840.4315,0.317
840.6118,0.5831,840.6118,0.3158
840.7921,0.5836,840.7921,0.3157
840.9723,0.5799,840.9723,0.3148
841.1526,0.5796,841.1526,0.3136
841.3328,0.5775,841.3328,0.3119
841.5131,0.5764,841.5131,0.3115
841.6933,0.5741,841.6933,0.3117
841.8735,0.5733,841.8735,0.3126
842.0536,0.5726,842.0536,0.3097
842.2338,0.5709,842.2338,0.3082
842.4139,0.57,842.4139,0.3096
842.594,0.5662,842.594,0.3087
842.7742,0.5616,842.7742,0.3084
842.9542,0.562,842.9542,0.3054
843.1343,0.5621,843.1343,0.3054
843.3144,0.5592,843.3144,0.3034
843.4944,0.5593,843.4944,0.3047
843.6745,0.5536,843.6745,0.3026
843.8545,0.5534,843.8545,0.3029
844.0345,0.5509,844.0345,0.2999
844.2144,0.5503,844.2144,0.3004
844.3944,0.5501,844.3944,0.3001
844.5743,0.551,844.5743,0.2988
844.7543,0.5466,844.7543,0.2986
844.9342,0.5453,844.9342,0.2972
845.1141,0.5417,845.1141,0.2975
845.294,0.5425,845.294,0.2961
845.4738,0.5415,845.4738,0.295
845.6537,0.5376,845.6537,0.2959
845.8335,0.5385,845.8335,0.2946
846.0133,0.5343,846.0133,0.2941
846.1931,0.5363,846.1931,0.2902
846.3729,0.5293,846.3729,0.2911
846.5527,0.5291,846.5527,0.2911
846.7324,0.5276,846.7324,0.2898
846.9122,0.5274,846.9122,0.2888
847.0919,0.5272,847.0919,0.2887
847.2716,0.5247,847.2716,0.289
847.4513,0.5231,847.4513,0.2883
847.6309,0.519,847.6309,0.2867
847.8106,0.5181,847.8106,0.2838
847.9902,0.5168,847.9902,0.2848
848.1698,0.514,848.1698,0.2825
848.3494,0.5138,848.3494,0.2838
848.529,0.5121,848.529,0.2838
848.7086,0.5118,848.7086,0.2805
848.8882,0.5097,848.8882,0.2809
849.0677,0.507,849.0677,0.2814
849.2472,0.5066,849.2472,0.278
849.4267,0.5066,849.4267,0.2796
849.6062,0.5043,849.6062,0.2764
849.7857,0.5035,849.7857,0.2781
849.9652,0.4997,849.9652,0.2767
850.1446,0.5002,850.1446,0.2765
850.324,0.4968,850.324,0.274
850.5034,0.4968,850.5034,0.2749
850.6828,0.4955,850.6828,0.273
850.8622,0.496,850.8622,0.2747
851.0416,0.4915,851.0416,0.2726
851.2209,0.491,851.2209,0.2724
851.4002,0.4912,851.4002,0.2693
851.5795,0.4891,851.5795,0.2705
851.7588,0.4872,851.7588,0.2683
851.9381,0.4864,851.9381,0.2679
852.1174,0.4844,852.1174,0.2675
852.2966,0.4843,852.2966,0.2663
852.4758,0.4812,852.4758,0.2662
852.655,0.4782,852.655,0.2653
852.8342,0.4787,852.8342,0.266
853.0134,0.4761,853.0134,0.2652
853.1926,0.476,853.1926,0.2649
853.3717,0.4738,853.3717,0.2649
853.5509,0.4742,853.5509,0.2635
853.73,0.4729,853.73,0.2613
853.9091,0.4697,853.9091,0.2594
854.0882,0.4669,854.0882,0.2618
854.2672,0.4703,854.2672,0.2605
854.4463,0.4654,854.4463,0.2601
854.6253,0.4644,854.6253,0.2572
854.8043,0.4634,854.8043,0.2579
854.9833,0.463,854.9833,0.2561
855.1623,0.4601,855.1623,0.256
855.3413,0.4584,855.3413,0.256
855.5202,0.4568,855.5202,0.2539
855.6991,0.4581,855.6991,0.2534
855.8781,0.455,855.8781,0.2557
856.057,0.4544,856.057,0.2528
856.2359,0.4523,856.2359,0.2534
856.4147,0.4524,856.4147,0.2508
856.5936,0.4486,856.5936,0.2504
856.7724,0.45,856.7724,0.2479
856.9512,0.4479,856.9512,0.2481
857.13,0.4453,857.13,0.2478
857.3088,0.4437,857.3088,0.2476
857.4876,0.4454,857.4876,0.2462
857.6663,0.4416,857.6663,0.2471
857.8451,0.4417,857.8451,0.2449
858.0238,0.4393,858.0238,0.2444
858.2025,0.4384,858.2025,0.2452
858.3812,0.437,858.3812,0.2428
858.5599,0.436,858.5599,0.2421
858.7385,0.4349,858.7385,0.2426
858.9171,0.433,858.9171,0.2429
859.0958,0.4326,859.0958,0.2413
859.2744,0.4326,859.2744,0.241
859.453,0.4284,859.453,0.2395
859.6315,0.4273,859.6315,0.2389
859.8101,0.4254,859.8101,0.2391
859.9886,0.4285,859.9886,0.2381
860.1671,0.4274,860.1671,0.2386
860.3457,0.4221,860.3457,0.237
860.5241,0.4218,860.5241,0.237
860.7026,0.4238,860.7026,0.2362
860.8811,0.4224,860.8811,0.2348
861.0595,0.418,861.0595,0.2349
861.2379,0.4187,861.2379,0.2351
861.4163,0.4153,861.4163,0.233
861.5947,0.4161,861.5947,0.2325
861.7731,0.4133,861.7731,0.232
861.9515,0.4144,861.9515,0.2317
862.1298,0.4136,862.1298,0.2314
862.3081,0.4099,862.3081,0.2308
862.4864,0.4094,862.4864,0.2313
862.6647,0.4086,862.6647,0.2296
862.843,0.408,862.843,0.2291
863.0213,0.4071,863.0213,0.2277
863.1995,0.4065,863.1995,0.2271
863.3777,0.4043,863.3777,0.2274
863.5559,0.4031,863.5559,0.2262
863.7341,0.4,863.7341,0.2267
863.9123,0.4048,863.9123,0.2263
864.0905,0.3996,864.0905,0.224
864.2686,0.3996,864.2686,0.2248
864.4467,0.3981,864.4467,0.2244
864.6249,0.3977,864.6249,0.2222
864.8029,0.3953,864.8029,0.2222
864.981,0.395,864.981,0.2229
865.1591,0.3948,865.1591,0.2212
865.3371,0.3915,865.3371,0.2204
865.5152,0.3904,865.5152,0.2207
865.6932,0.3903,865.6932,0.2203
865.8712,0.3904,865.8712,0.2189
866.0491,0.3877,866.0491,0.2192
866.2271,0.3854,866.2271,0.2161
866.405,0.3875,866.405,0.2164
866.583,0.3844,866.583,0.2141
866.7609,0.3825,866.7609,0.2152
866.9388,0.3845,866.9388,0.215
867.1167,0.3819,867.1167,0.2149
867.2945,0.3818,867.2945,0.2136
867.4724,0.3797,867.4724,0.2134
867.6502,0.3789,867.6502,0.2116
867.828,0.3773,867.828,0.2128
868.0058,0.3768,868.0058,0.2122
868.1836,0.3755,868.1836,0.2105
868.3613,0.3732,868.3613,0.2116
868.5391,0.373,868.5391,0.211
868.7168,0.3722,868.7168,0.2103
868.8945,0.3733,868.8945,0.2079
869.0722,0.3727,869.0722,0.2071
869.2499,0.3683,869.2499,0.2101
869.4276,0.3702,869.4276,0.2076
869.6052,0.3649,869.6052,0.2061
869.7828,0.3683,869.7828,0.2073
869.9605,0.3651,869.9605,0.2056
870.1381,0.3665,870.1381,0.2052
870.3156,0.3656,870.3156,0.2051
870.4932,0.3627,870.4932,0.2056
870.6707,0.3624,870.6707,0.2051
870.8483,0.3609,870.8483,0.2024
871.0258,0.361,871.0258,0.2002
871.2033,0.3613,871.2033,0.2014
871.3808,0.3598,871.3808,0.2013
871.5582,0.3579,871.5582,0.2012
871.7357,0.3553,871.7357,0.1995
871.9131,0.356,871.9131,0.1992
872.0905,0.3526,872.0905,0.1988
872.2679,0.3512,872.2679,0.2002
872.4453,0.3524,872.4453,0.2
872.6227,0.351,872.6227,0.1986
872.8,0.3478,872.8,0.1961
872.9773,0.349,872.9773,0.1965
873.1547,0.3489,873.1547,0.1963
873.332,0.3513,873.332,0.1959
873.5092,0.3462,873.5092,0.1957
873.6865,0.3473,873.6865,0.1955
873.8637,0.344,873.8637,0.1948
874.041,0.3452,874.041,0.1944
874.2182,0.3434,874.2182,0.1944
874.3954,0.3421,874.3954,0.1915
874.5726,0.3422,874.5726,0.1931
874.7497,0.3412,874.7497,0.1913
874.9269,0.3395,874.9269,0.1908
875.104,0.3376,875.104,0.1906
875.2811,0.3363,875.2811,0.1897
875.4582,0.3357,875.4582,0.1913
875.6353,0.3366,875.6353,0.1875
875.8124,0.3364,875.8124,0.1891
875.9894,0.3377,875.9894,0.19
876.1664,0.335,876.1664,0.188
876.3435,0.3311,876.3435,0.1861
876.5205,0.3361,876.5205,0.1884
876.6974,0.3299,876.6974,0.1855
876.8744,0.3314,876.8744,0.187
877.0513,0.3318,877.0513,0.1837
877.2283,0.3299,877.2283,0.1855
877.4052,0.3269,877.4052,0.1834
877.5821,0.3266,877.5821,0.1844
877.759,0.3278,877.759,0.1848
877.9358,0.3261,877.9358,0.1826
878.1127,0.326,878.1127,0.1829
878.2895,0.327,878.2895,0.1812
878.4663,0.3248,878.4663,0.1806
878.6431,0.3237,878.6431,0.1815
878.8199,0.3217,878.8199,0.182
878.9967,0.3212,878.9967,0.1817
879.1734,0.3209,879.1734,0.1808
879.3501,0.3202,879.3501,0.1819
879.5268,0.3187,879.5268,0.1783
879.7035,0.3182,879.7035,0.1781
879.8802,0.3175,879.8802,0.1792
880.0569,0.3182,880.0569,0.1782
880.2335,0.3149,880.2335,0.1761
880.4102,0.3152,880.4102,0.1784
880.5868,0.3167,880.5868,0.1759
880.7634,0.3121,880.7634,0.176
880.9399,0.3124,880.9399,0.1752
881.1165,0.3123,881.1165,0.1732
881.293,0.3115,881.293,0.1749
881.4696,0.3088,881.4696,0.1736
881.6461,0.3096,881.6461,0.1747
881.8226,0.3071,881.8226,0.1744
881.9991,0.3083,881.9991,0.1722
882.1755,0.3073,882.1755,0.1731
882.352,0.3069,882.352,0.1724
882.5284,0.3049,882.5284,0.1723
882.7048,0.3053,882.7048,0.1715
882.8812,0.305,882.8812,0.1694
883.0576,0.3054,883.0576,0.1698
883.2339,0.3028,883.2339,0.1693
883.4103,0.3016,883.4103,0.1691
883.5866,0.3029,883.5866,0.1702
883.7629,0.3003,883.7629,0.1676
883.9392,0.301,883.9392,0.1689
884.1155,0.2999,884.1155,0.1682
884.2917,0.2975,884.2917,0.1682
884.468,0.2977,884.468,0.1684
884.6442,0.297,884.6442,0.1678
884.8204,0.2972,884.8204,0.1676
884.9966,0.2955,884.9966,0.1672
885.1728,0.2972,885.1728,0.1675
885.349,0.2956,885.349,0.1664
885.5251,0.2954,885.5251,0.1649
885.7012,0.2929,885.7012,0.165
885.8773,0.2917,885.8773,0.1657
886.0534,0.2909,886.0534,0.1644
886.2295,0.2909,886.2295,0.1636
886.4056,0.29,886.4056,0.1608
886.5816,0.2902,886.5816,0.1634
886.7576,0.288,886.7576,0.1629
886.9336,0.2884,886.9336,0.162
887.1096,0.2876,887.1096,0.1607
887.2856,0.2858,887.2856,0.1616
887.4615,0.2842,887.4615,0.1613
887.6375,0.2866,887.6375,0.1593
887.8134,0.2859,887.8134,0.1588
887.9893,0.2852,887.9893,0.1595
888.1652,0.2826,888.1652,0.1602
888.3411,0.2854,888.3411,0.1593
888.5169,0.2836,888.5169,0.1579
888.6928,0.285,888.6928,0.1577
888.8686,0.2823,888.8686,0.1577
889.0444,0.2813,889.0444,0.1576
889.2202,0.281,889.2202,0.157
889.396,0.2804,889.396,0.1556
889.5717,0.2785,889.5717,0.1564
889.7474,0.2776,889.7474,0.1568
889.9232,0.2774,889.9232,0.1551
890.0989,0.276,890.0989,0.1553
890.2746,0.2764,890.2746,0.1553
890.4502,0.2773,890.4502,0.153
890.6259,0.2744,890.6259,0.1543
890.8015,0.2768,890.8015,0.1533
890.9771,0.2738,890.9771,0.1542
891.1527,0.2722,891.1527,0.1513
891.3283,0.2735,891.3283,0.154
891.5039,0.2721,891.5039,0.1516
891.6794,0.273,891.6794,0.1525
891.855,0.2726,891.855,0.1502
892.0305,0.2701,892.0305,0.152
892.206,0.2697,892.206,0.1499
892.3815,0.2701,892.3815,0.1512
892.5569,0.2677,892.5569,0.1522
892.7324,0.2687,892.7324,0.1519
892.9078,0.2669,892.9078,0.1487
893.0832,0.2678,893.0832,0.1496
893.2586,0.2658,893.2586,0.1498
893.434,0.2651,893.434,0.1493
893.6094,0.267,893.6094,0.1486
893.7847,0.2662,893.7847,0.1468
893.9601,0.2633,893.9601,0.1477
894.1354,0.2629,894.1354,0.1492
894.3107,0.2618,894.3107,0.1456
894.486,0.2626,894.486,0.1464
894.6612,0.2619,894.6612,0.1462
894.8365,0.261,894.8365,0.1442
895.0117,0.2627,895.0117,0.1437
895.1869,0.2622,895.1869,0.1466
895.3621,0.2608,895.3621,0.1445
895.5373,0.2587,895.5373,0.1444
895.7125,0.26,895.7125,0.1432
895.8876,0.2584,895.8876,0.1435
896.0627,0.2574,896.0627,0.1429
896.2378,0.2572,896.2378,0.1449
896.4129,0.2562,896.4129,0.1437
896.588,0.2557,896.588,0.1438
896.7631,0.2571,896.7631,0.1442
896.9381,0.2543,896.9381,0.1429
897.1131,0.2553,897.1131,0.1413
897.2881,0.2539,897.2881,0.1409
897.4631,0.2538,897.4631,0.1403
897.6381,0.2527,897.6381,0.1415
897.8131,0.2529,897.8131,0.1429
897.988,0.2518,897.988,0.1424
898.1629,0.2517,898.1629,0.1405
898.3378,0.2525,898.3378,0.1407
898.5127,0.2511,898.5127,0.1398
898.6876,0.2501,898.6876,0.1403
898.8625,0.2502,898.8625,0.1386
899.0373,0.248,899.0373,0.1386
899.2121,0.2494,899.2121,0.1406
899.3869,0.2489,899.3869,0.1371
899.5617,0.2469,899.5617,0.1396
899.7365,0.2479,899.7365,0.1371
899.9112,0.2463,899.9112,0.1365
900.086,0.2479,900.086,0.1371
900.2607,0.2455,900.2607,0.1355
900.4354,0.2441,900.4354,0.1346
900.6101,0.2459,900.6101,0.1363
900.7847,0.2443,900.7847,0.1347
900.9594,0.2446,900.9594,0.1365
901.134,0.2443,901.134,0.1348
901.3087,0.2446,901.3087,0.1365
901.4833,0.2427,901.4833,0.134
901.6578,0.2425,901.6578,0.1325
901.8324,0.2411,901.8324,0.133
902.007,0.2413,902.007,0.1346
902.1815,0.2425,902.1815,0.1336
