Wavelength,Absorabnce,Wavelength,Absorbance,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Reaction,Before Reaction,After Reaction,After Reaction,4x Purification,4x Purification
898.8625,0.5162,898.8625,0.7716,898.8625,0.2763
899.0373,0.5161,899.0373,0.7704,899.0373,0.277
899.2121,0.5141,899.2121,0.765,899.2121,0.2767
899.3869,0.5138,899.3869,0.7695,899.3869,0.2758
899.5617,0.5147,899.5617,0.768,899.5617,0.2738
899.7365,0.5117,899.7365,0.765,899.7365,0.2748
899.9112,0.5147,899.9112,0.7616,899.9112,0.2726
900.086,0.5105,900.086,0.7603,900.086,0.2733
900.2607,0.5098,900.2607,0.761,900.2607,0.2732
900.4354,0.5086,900.4354,0.7583,900.4354,0.2715
900.6101,0.5043,900.6101,0.7605,900.6101,0.2726
900.7847,0.5055,900.7847,0.7569,900.7847,0.2708
900.9594,0.5057,900.9594,0.7546,900.9594,0.2713
901.134,0.5034,901.134,0.7512,901.134,0.2707
901.3087,0.5027,901.3087,0.7488,901.3087,0.2707
901.4833,0.5035,901.4833,0.7503,901.4833,0.2685
901.6578,0.5021,901.6578,0.7464,901.6578,0.267
901.8324,0.5,901.8324,0.7472,901.8324,0.2684
902.007,0.4996,902.007,0.7419,902.007,0.2669
902.1815,0.4973,902.1815,0.7428,902.1815,0.2677
902.356,0.4973,902.356,0.7429,902.356,0.2669
902.5305,0.4972,902.5305,0.7395,902.5305,0.2655
902.705,0.4936,902.705,0.7378,902.705,0.2671
902.8794,0.4918,902.8794,0.7376,902.8794,0.2642
903.0539,0.4917,903.0539,0.734,903.0539,0.2644
903.2283,0.492,903.2283,0.7352,903.2283,0.2645
903.4027,0.4926,903.4027,0.7319,903.4027,0.2653
903.5771,0.487,903.5771,0.729,903.5771,0.2629
903.7515,0.4891,903.7515,0.7292,903.7515,0.2623
903.9259,0.4884,903.9259,0.7259,903.9259,0.2614
904.1002,0.4881,904.1002,0.7252,904.1002,0.2614
904.2745,0.4852,904.2745,0.7247,904.2745,0.2613
904.4488,0.4844,904.4488,0.7236,904.4488,0.2626
904.6231,0.4888,904.6231,0.7233,904.6231,0.2618
904.7974,0.4846,904.7974,0.7226,904.7974,0.2597
904.9717,0.4829,904.9717,0.7149,904.9717,0.2596
905.1459,0.4851,905.1459,0.7165,905.1459,0.2568
905.3201,0.4817,905.3201,0.7182,905.3201,0.2586
905.4943,0.4801,905.4943,0.7156,905.4943,0.2593
905.6685,0.4778,905.6685,0.7104,905.6685,0.2548
905.8427,0.4784,905.8427,0.7102,905.8427,0.2581
906.0169,0.4765,906.0169,0.7109,906.0169,0.2597
906.191,0.4748,906.191,0.7078,906.191,0.2564
906.3651,0.4725,906.3651,0.7074,906.3651,0.2561
906.5392,0.475,906.5392,0.7055,906.5392,0.2553
906.7133,0.4736,906.7133,0.7013,906.7133,0.254
906.8874,0.4731,906.8874,0.7021,906.8874,0.2555
907.0614,0.4724,907.0614,0.7007,907.0614,0.2527
907.2355,0.4709,907.2355,0.6975,907.2355,0.2534
907.4095,0.4736,907.4095,0.6989,907.4095,0.2554
907.5835,0.4704,907.5835,0.6982,907.5835,0.2538
907.7575,0.4669,907.7575,0.697,907.7575,0.2512
907.9314,0.4683,907.9314,0.6912,907.9314,0.2521
908.1054,0.4667,908.1054,0.6899,908.1054,0.2509
908.2793,0.4681,908.2793,0.6954,908.2793,0.2536
908.4532,0.4639,908.4532,0.6862,908.4532,0.2521
908.6271,0.4635,908.6271,0.6921,908.6271,0.2496
908.801,0.4632,908.801,0.6873,908.801,0.2496
908.9749,0.4633,908.9749,0.6856,908.9749,0.2493
909.1487,0.459,909.1487,0.6851,909.1487,0.2493
909.3226,0.4584,909.3226,0.6835,909.3226,0.2511
909.4964,0.4611,909.4964,0.6813,909.4964,0.2501
909.6702,0.4564,909.6702,0.6811,909.6702,0.2472
909.844,0.458,909.844,0.6816,909.844,0.2468
910.0177,0.4561,910.0177,0.6806,910.0177,0.2488
910.1915,0.4563,910.1915,0.6793,910.1915,0.2467
910.3652,0.4565,910.3652,0.6703,910.3652,0.2468
910.5389,0.4534,910.5389,0.675,910.5389,0.2453
910.7126,0.4536,910.7126,0.669,910.7126,0.2456
910.8863,0.4516,910.8863,0.6715,910.8863,0.2466
911.0599,0.4525,911.0599,0.6723,911.0599,0.2475
911.2336,0.4497,911.2336,0.6656,911.2336,0.2448
911.4072,0.4496,911.4072,0.6644,911.4072,0.2458
911.5808,0.4499,911.5808,0.6644,911.5808,0.2437
911.7544,0.4478,911.7544,0.6632,911.7544,0.2423
911.928,0.4478,911.928,0.6602,911.928,0.2407
912.1015,0.4476,912.1015,0.6597,912.1015,0.2444
912.2751,0.4449,912.2751,0.6616,912.2751,0.2424
912.4486,0.4468,912.4486,0.659,912.4486,0.2428
912.6221,0.4465,912.6221,0.6599,912.6221,0.2437
912.7956,0.4432,912.7956,0.6511,912.7956,0.2416
912.969,0.4439,912.969,0.6535,912.969,0.2405
913.1425,0.4425,913.1425,0.6514,913.1425,0.2426
913.3159,0.4395,913.3159,0.6507,913.3159,0.2415
913.4893,0.4397,913.4893,0.6528,913.4893,0.2397
913.6627,0.4372,913.6627,0.6443,913.6627,0.2399
913.8361,0.4397,913.8361,0.6479,913.8361,0.2394
914.0095,0.4395,914.0095,0.6449,914.0095,0.2406
914.1828,0.4379,914.1828,0.6414,914.1828,0.2389
914.3562,0.4367,914.3562,0.6419,914.3562,0.2394
914.5295,0.4331,914.5295,0.6428,914.5295,0.2401
914.7028,0.4361,914.7028,0.6388,914.7028,0.2385
914.8761,0.4345,914.8761,0.6417,914.8761,0.2378
915.0493,0.4366,915.0493,0.6396,915.0493,0.2351
915.2226,0.4359,915.2226,0.6369,915.2226,0.2377
915.3958,0.4334,915.3958,0.6306,915.3958,0.2381
915.569,0.4322,915.569,0.6358,915.569,0.2377
915.7422,0.4316,915.7422,0.6352,915.7422,0.2353
915.9154,0.4297,915.9154,0.6341,915.9154,0.2373
916.0885,0.4293,916.0885,0.6324,916.0885,0.2355
916.2617,0.4301,916.2617,0.6311,916.2617,0.2331
916.4348,0.428,916.4348,0.6313,916.4348,0.2343
916.6079,0.4262,916.6079,0.6301,916.6079,0.232
916.781,0.4245,916.781,0.6265,916.781,0.2342
916.9541,0.4245,916.9541,0.6256,916.9541,0.2364
917.1271,0.4208,917.1271,0.6227,917.1271,0.2312
917.3002,0.4267,917.3002,0.6258,917.3002,0.2323
917.4732,0.4239,917.4732,0.6219,917.4732,0.2322
917.6462,0.4213,917.6462,0.6219,917.6462,0.2316
917.8192,0.4229,917.8192,0.6234,917.8192,0.232
917.9921,0.4235,917.9921,0.6146,917.9921,0.2334
918.1651,0.4223,918.1651,0.6143,918.1651,0.2296
918.338,0.4187,918.338,0.6162,918.338,0.2304
918.5109,0.42,918.5109,0.6154,918.5109,0.2327
918.6838,0.4195,918.6838,0.6112,918.6838,0.2293
918.8567,0.4157,918.8567,0.6129,918.8567,0.2281
919.0296,0.4179,919.0296,0.605,919.0296,0.2275
919.2024,0.4161,919.2024,0.6118,919.2024,0.2299
919.3753,0.4163,919.3753,0.6064,919.3753,0.2267
919.5481,0.4164,919.5481,0.6036,919.5481,0.228
919.7209,0.4131,919.7209,0.6067,919.7209,0.2272
919.8936,0.4138,919.8936,0.6081,919.8936,0.2269
920.0664,0.4102,920.0664,0.607,920.0664,0.2288
920.2391,0.4149,920.2391,0.6031,920.2391,0.2307
920.4119,0.4123,920.4119,0.6031,920.4119,0.2233
920.5846,0.4119,920.5846,0.5992,920.5846,0.2285
920.7573,0.4102,920.7573,0.6025,920.7573,0.2239
920.9299,0.4113,920.9299,0.5968,920.9299,0.2264
921.1026,0.4099,921.1026,0.5957,921.1026,0.2257
921.2752,0.4077,921.2752,0.5954,921.2752,0.2244
921.4479,0.4079,921.4479,0.5943,921.4479,0.2235
921.6205,0.4067,921.6205,0.5926,921.6205,0.2255
921.7931,0.4084,921.7931,0.5915,921.7931,0.2254
921.9656,0.4078,921.9656,0.5876,921.9656,0.2241
922.1382,0.4044,922.1382,0.5878,922.1382,0.2219
922.3107,0.404,922.3107,0.5899,922.3107,0.2249
922.4832,0.4039,922.4832,0.5886,922.4832,0.225
922.6557,0.4052,922.6557,0.5903,922.6557,0.2231
922.8282,0.4067,922.8282,0.5825,922.8282,0.2237
923.0007,0.4031,923.0007,0.5822,923.0007,0.2242
923.1731,0.4006,923.1731,0.5831,923.1731,0.2214
923.3456,0.4001,923.3456,0.5853,923.3456,0.2222
923.518,0.4004,923.518,0.5814,923.518,0.2219
923.6904,0.3999,923.6904,0.582,923.6904,0.219
923.8628,0.3993,923.8628,0.5832,923.8628,0.223
924.0351,0.3979,924.0351,0.573,924.0351,0.2235
924.2075,0.3988,924.2075,0.5751,924.2075,0.2215
924.3798,0.3985,924.3798,0.575,924.3798,0.2202
924.5521,0.3957,924.5521,0.5752,924.5521,0.2223
924.7244,0.3982,924.7244,0.5784,924.7244,0.2199
924.8967,0.3955,924.8967,0.5745,924.8967,0.2189
925.0689,0.3937,925.0689,0.5725,925.0689,0.2178
925.2412,0.3969,925.2412,0.5705,925.2412,0.2209
925.4134,0.3933,925.4134,0.5708,925.4134,0.2189
925.5856,0.3942,925.5856,0.5739,925.5856,0.2211
925.7578,0.3929,925.7578,0.5723,925.7578,0.2164
925.9299,0.3919,925.9299,0.5668,925.9299,0.218
926.1021,0.3898,926.1021,0.5674,926.1021,0.2148
926.2742,0.3919,926.2742,0.5677,926.2742,0.2164
926.4463,0.391,926.4463,0.5665,926.4463,0.2142
926.6184,0.389,926.6184,0.5621,926.6184,0.2199
926.7905,0.3902,926.7905,0.5636,926.7905,0.2156
926.9626,0.3865,926.9626,0.5599,926.9626,0.2154
927.1346,0.3885,927.1346,0.5615,927.1346,0.2169
927.3067,0.3873,927.3067,0.5601,927.3067,0.218
927.4787,0.3871,927.4787,0.5544,927.4787,0.214
927.6507,0.3869,927.6507,0.556,927.6507,0.2165
927.8227,0.3874,927.8227,0.5584,927.8227,0.216
927.9946,0.3815,927.9946,0.5562,927.9946,0.2167
928.1666,0.3805,928.1666,0.558,928.1666,0.2144
928.3385,0.3885,928.3385,0.5519,928.3385,0.2165
928.5104,0.3805,928.5104,0.549,928.5104,0.2136
928.6823,0.3821,928.6823,0.5507,928.6823,0.2132
928.8542,0.3828,928.8542,0.5536,928.8542,0.2151
929.026,0.3821,929.026,0.5493,929.026,0.2117
929.1979,0.3798,929.1979,0.5473,929.1979,0.2132
929.3697,0.3831,929.3697,0.5474,929.3697,0.2098
929.5415,0.379,929.5415,0.5468,929.5415,0.2111
929.7133,0.3786,929.7133,0.5492,929.7133,0.2094
929.885,0.3788,929.885,0.5439,929.885,0.2135
930.0568,0.3782,930.0568,0.5465,930.0568,0.2101
930.2285,0.3782,930.2285,0.5433,930.2285,0.2129
930.4002,0.379,930.4002,0.5422,930.4002,0.2104
930.5719,0.3771,930.5719,0.5434,930.5719,0.2116
930.7436,0.379,930.7436,0.541,930.7436,0.2117
930.9153,0.371,930.9153,0.5425,930.9153,0.21
931.0869,0.3783,931.0869,0.5368,931.0869,0.2098
931.2586,0.3729,931.2586,0.5395,931.2586,0.2101
931.4302,0.3739,931.4302,0.5327,931.4302,0.2069
931.6018,0.3724,931.6018,0.5342,931.6018,0.2095
931.7734,0.3676,931.7734,0.5352,931.7734,0.211
931.9449,0.3714,931.9449,0.5335,931.9449,0.2101
932.1165,0.3743,932.1165,0.5336,932.1165,0.2075
932.288,0.3748,932.288,0.5302,932.288,0.2088
932.4595,0.371,932.4595,0.5245,932.4595,0.2124
932.631,0.3683,932.631,0.53,932.631,0.2089
932.8024,0.3708,932.8024,0.5256,932.8024,0.2083
932.9739,0.3718,932.9739,0.5281,932.9739,0.2082
933.1453,0.3698,933.1453,0.529,933.1453,0.209
933.3168,0.367,933.3168,0.5287,933.3168,0.2078
933.4882,0.368,933.4882,0.5239,933.4882,0.2068
933.6595,0.3663,933.6595,0.5189,933.6595,0.2089
933.8309,0.365,933.8309,0.5195,933.8309,0.2059
934.0023,0.3683,934.0023,0.523,934.0023,0.2052
934.1736,0.3698,934.1736,0.5148,934.1736,0.205
934.3449,0.3675,934.3449,0.5219,934.3449,0.2086
934.5162,0.3653,934.5162,0.5215,934.5162,0.2056
934.6875,0.3617,934.6875,0.5215,934.6875,0.2053
934.8587,0.3619,934.8587,0.5223,934.8587,0.2056
935.03,0.3631,935.03,0.5229,935.03,0.2064
935.2012,0.3602,935.2012,0.5162,935.2012,0.206
935.3724,0.3633,935.3724,0.5132,935.3724,0.2038
935.5436,0.366,935.5436,0.5141,935.5436,0.2031
935.7148,0.3634,935.7148,0.5147,935.7148,0.2045
935.8859,0.3598,935.8859,0.5132,935.8859,0.2044
936.0571,0.3608,936.0571,0.5039,936.0571,0.2061
936.2282,0.3585,936.2282,0.5125,936.2282,0.2047
936.3993,0.361,936.3993,0.5104,936.3993,0.2032
936.5704,0.3621,936.5704,0.5118,936.5704,0.2045
936.7415,0.3612,936.7415,0.509,936.7415,0.2029
936.9125,0.3561,936.9125,0.5091,936.9125,0.2016
937.0835,0.3562,937.0835,0.5071,937.0835,0.2061
937.2546,0.361,937.2546,0.5078,937.2546,0.2023
937.4256,0.3551,937.4256,0.5071,937.4256,0.2032
937.5965,0.3582,937.5965,0.5027,937.5965,0.2012
937.7675,0.3564,937.7675,0.5049,937.7675,0.2025
937.9384,0.3522,937.9384,0.5032,937.9384,0.2012
938.1094,0.3546,938.1094,0.5035,938.1094,0.2015
938.2803,0.354,938.2803,0.5003,938.2803,0.2022
938.4512,0.355,938.4512,0.4966,938.4512,0.2005
938.622,0.3517,938.622,0.5004,938.622,0.2019
938.7929,0.355,938.7929,0.5011,938.7929,0.2018
938.9637,0.3542,938.9637,0.4999,938.9637,0.2021
939.1346,0.3502,939.1346,0.5012,939.1346,0.2028
939.3054,0.3521,939.3054,0.4982,939.3054,0.2
939.4762,0.3505,939.4762,0.4978,939.4762,0.1992
939.6469,0.3513,939.6469,0.4937,939.6469,0.2007
939.8177,0.3507,939.8177,0.4965,939.8177,0.2
939.9884,0.3477,939.9884,0.4923,939.9884,0.2007
940.1591,0.3505,940.1591,0.4821,940.1591,0.2
940.3298,0.3503,940.3298,0.496,940.3298,0.1982
940.5005,0.3472,940.5005,0.4925,940.5005,0.2021
940.6712,0.3492,940.6712,0.4866,940.6712,0.197
940.8418,0.3473,940.8418,0.4893,940.8418,0.1972
941.0124,0.346,941.0124,0.4962,941.0124,0.1998
941.1831,0.3475,941.1831,0.4903,941.1831,0.194
941.3536,0.3459,941.3536,0.4839,941.3536,0.2006
941.5242,0.3465,941.5242,0.4913,941.5242,0.1969
941.6948,0.3451,941.6948,0.4876,941.6948,0.1958
941.8653,0.3473,941.8653,0.4869,941.8653,0.1952
942.0358,0.346,942.0358,0.4828,942.0358,0.1949
942.2063,0.3495,942.2063,0.4851,942.2063,0.1984
942.3768,0.3413,942.3768,0.4859,942.3768,0.1976
942.5473,0.3438,942.5473,0.484,942.5473,0.1953
942.7178,0.3425,942.7178,0.4762,942.7178,0.194
942.8882,0.3442,942.8882,0.4841,942.8882,0.1982
943.0586,0.3443,943.0586,0.4806,943.0586,0.194
943.229,0.3415,943.229,0.4851,943.229,0.1979
943.3994,0.3402,943.3994,0.4817,943.3994,0.1975
943.5698,0.3403,943.5698,0.4844,943.5698,0.1953
943.7401,0.3409,943.7401,0.4774,943.7401,0.1937
943.9104,0.3415,943.9104,0.4765,943.9104,0.1944
944.0807,0.3408,944.0807,0.4771,944.0807,0.1965
944.251,0.3391,944.251,0.48,944.251,0.1939
944.4213,0.3381,944.4213,0.4696,944.4213,0.1917
944.5916,0.3398,944.5916,0.4685,944.5916,0.1957
944.7618,0.3374,944.7618,0.4698,944.7618,0.198
944.932,0.3372,944.932,0.4687,944.932,0.1975
945.1022,0.3371,945.1022,0.4707,945.1022,0.1929
945.2724,0.3341,945.2724,0.4696,945.2724,0.1951
945.4426,0.3309,945.4426,0.4703,945.4426,0.194
945.6127,0.3359,945.6127,0.4709,945.6127,0.193
945.7829,0.3373,945.7829,0.4672,945.7829,0.1931
945.953,0.3373,945.953,0.4655,945.953,0.1909
946.1231,0.3336,946.1231,0.4636,946.1231,0.1924
946.2932,0.3344,946.2932,0.4715,946.2932,0.1908
946.4632,0.3388,946.4632,0.4658,946.4632,0.1921
946.6333,0.3329,946.6333,0.4594,946.6333,0.193
946.8033,0.3328,946.8033,0.4726,946.8033,0.1914
946.9733,0.3268,946.9733,0.4636,946.9733,0.1924
947.1433,0.3341,947.1433,0.4617,947.1433,0.193
947.3133,0.3319,947.3133,0.4593,947.3133,0.1924
947.4832,0.3272,947.4832,0.4598,947.4832,0.1913
947.6532,0.3312,947.6532,0.4621,947.6532,0.1923
947.8231,0.3319,947.8231,0.461,947.8231,0.1906
947.993,0.336,947.993,0.4554,947.993,0.1898
948.1629,0.3291,948.1629,0.4558,948.1629,0.1882
948.3327,0.3288,948.3327,0.4501,948.3327,0.1911
948.5026,0.3327,948.5026,0.4607,948.5026,0.1933
948.6724,0.3327,948.6724,0.4517,948.6724,0.1907
948.8422,0.3294,948.8422,0.4544,948.8422,0.1875
949.012,0.3261,949.012,0.4563,949.012,0.1887
949.1818,0.3278,949.1818,0.458,949.1818,0.1894
949.3516,0.3316,949.3516,0.4524,949.3516,0.1911
949.5213,0.3322,949.5213,0.4487,949.5213,0.1866
949.691,0.328,949.691,0.454,949.691,0.1893
949.8608,0.3265,949.8608,0.4504,949.8608,0.1906
950.0304,0.3238,950.0304,0.4519,950.0304,0.1867
950.2001,0.3249,950.2001,0.451,950.2001,0.186
950.3698,0.3248,950.3698,0.4571,950.3698,0.1908
950.5394,0.3207,950.5394,0.4457,950.5394,0.1893
950.709,0.329,950.709,0.4416,950.709,0.1869
950.8786,0.325,950.8786,0.4456,950.8786,0.1881
951.0482,0.3266,951.0482,0.4497,951.0482,0.1893
951.2178,0.326,951.2178,0.4477,951.2178,0.1877
951.3873,0.3209,951.3873,0.4488,951.3873,0.1856
951.5569,0.3199,951.5569,0.4442,951.5569,0.1863
951.7264,0.3253,951.7264,0.4402,951.7264,0.187
951.8959,0.3221,951.8959,0.4477,951.8959,0.1904
952.0653,0.3232,952.0653,0.4418,952.0653,0.1877
952.2348,0.3202,952.2348,0.4453,952.2348,0.1828
952.4042,0.3175,952.4042,0.4437,952.4042,0.1827
952.5737,0.3158,952.5737,0.44,952.5737,0.185
952.7431,0.3236,952.7431,0.4456,952.7431,0.184
952.9125,0.3178,952.9125,0.4372,952.9125,0.1866
953.0818,0.3196,953.0818,0.4371,953.0818,0.1866
953.2512,0.3184,953.2512,0.4364,953.2512,0.1869
953.4205,0.3179,953.4205,0.435,953.4205,0.1841
953.5898,0.3172,953.5898,0.4384,953.5898,0.1856
953.7591,0.3215,953.7591,0.4396,953.7591,0.1831
953.9284,0.3171,953.9284,0.432,953.9284,0.1849
954.0977,0.3171,954.0977,0.4381,954.0977,0.182
954.2669,0.3152,954.2669,0.4377,954.2669,0.1853
954.4361,0.3136,954.4361,0.4395,954.4361,0.1836
954.6054,0.3149,954.6054,0.4375,954.6054,0.1857
954.7745,0.3188,954.7745,0.4417,954.7745,0.1861
954.9437,0.3166,954.9437,0.4345,954.9437,0.1837
955.1129,0.3093,955.1129,0.4338,955.1129,0.1822
955.282,0.3164,955.282,0.4375,955.282,0.1826
955.4511,0.3109,955.4511,0.4296,955.4511,0.1834
955.6202,0.3167,955.6202,0.4254,955.6202,0.1866
955.7893,0.3098,955.7893,0.4317,955.7893,0.1866
955.9584,0.3133,955.9584,0.432,955.9584,0.1809
956.1274,0.3071,956.1274,0.4323,956.1274,0.1851
956.2965,0.3134,956.2965,0.4264,956.2965,0.1811
956.4655,0.3083,956.4655,0.4359,956.4655,0.1812
956.6345,0.3154,956.6345,0.426,956.6345,0.1872
956.8035,0.3089,956.8035,0.4227,956.8035,0.1861
956.9724,0.3146,956.9724,0.4202,956.9724,0.1868
957.1414,0.3048,957.1414,0.4253,957.1414,0.1809
957.3103,0.3115,957.3103,0.4225,957.3103,0.1816
957.4792,0.3083,957.4792,0.4243,957.4792,0.1838
957.6481,0.3088,957.6481,0.4254,957.6481,0.1847
957.8169,0.3137,957.8169,0.4208,957.8169,0.1807
957.9858,0.3165,957.9858,0.4295,957.9858,0.177
958.1546,0.3141,958.1546,0.4185,958.1546,0.1799
958.3234,0.3107,958.3234,0.4209,958.3234,0.1754
958.4922,0.316,958.4922,0.4208,958.4922,0.1816
958.661,0.3079,958.661,0.4183,958.661,0.1802
958.8298,0.3124,958.8298,0.4195,958.8298,0.1768
958.9985,0.3094,958.9985,0.4236,958.9985,0.178
959.1673,0.3081,959.1673,0.4132,959.1673,0.1813
959.336,0.3075,959.336,0.4162,959.336,0.1814
959.5047,0.3085,959.5047,0.4207,959.5047,0.1834
959.6733,0.3049,959.6733,0.418,959.6733,0.1797
959.842,0.3155,959.842,0.4167,959.842,0.177
960.0106,0.3049,960.0106,0.411,960.0106,0.1781
960.1792,0.3045,960.1792,0.4208,960.1792,0.1756
960.3478,0.3052,960.3478,0.4096,960.3478,0.183
960.5164,0.3038,960.5164,0.4091,960.5164,0.1797
960.685,0.3029,960.685,0.4179,960.685,0.1797
960.8535,0.3086,960.8535,0.4176,960.8535,0.1788
961.0221,0.303,961.0221,0.398,961.0221,0.1796
961.1906,0.3077,961.1906,0.4134,961.1906,0.1769
961.3591,0.3075,961.3591,0.4182,961.3591,0.1828
961.5276,0.305,961.5276,0.4142,961.5276,0.1813
961.696,0.3006,961.696,0.4149,961.696,0.1774
961.8645,0.3004,961.8645,0.4136,961.8645,0.1787
962.0329,0.312,962.0329,0.4092,962.0329,0.1753
962.2013,0.3059,962.2013,0.4137,962.2013,0.1751
962.3697,0.3016,962.3697,0.4054,962.3697,0.1755
962.538,0.3105,962.538,0.4118,962.538,0.1762
962.7064,0.3028,962.7064,0.4193,962.7064,0.1756
962.8747,0.3025,962.8747,0.4078,962.8747,0.1746
963.043,0.3107,963.043,0.4065,963.043,0.1778
963.2113,0.3075,963.2113,0.4098,963.2113,0.1785
963.3796,0.3027,963.3796,0.4035,963.3796,0.1797
963.5479,0.3099,963.5479,0.4143,963.5479,0.1748
963.7161,0.3038,963.7161,0.4007,963.7161,0.174
963.8843,0.3024,963.8843,0.4019,963.8843,0.1785
964.0525,0.2996,964.0525,0.4026,964.0525,0.1756
964.2207,0.3017,964.2207,0.411,964.2207,0.1742
964.3889,0.301,964.3889,0.4075,964.3889,0.1802
964.5571,0.296,964.5571,0.4001,964.5571,0.1723
964.7252,0.3028,964.7252,0.4014,964.7252,0.1743
964.8933,0.3016,964.8933,0.3995,964.8933,0.1778
965.0614,0.2998,965.0614,0.3993,965.0614,0.173
965.2295,0.2933,965.2295,0.4022,965.2295,0.1789
965.3976,0.301,965.3976,0.4068,965.3976,0.1726
965.5656,0.2981,965.5656,0.4047,965.5656,0.1775
965.7336,0.304,965.7336,0.4012,965.7336,0.1739
965.9016,0.3006,965.9016,0.3912,965.9016,0.1731
966.0696,0.2954,966.0696,0.3976,966.0696,0.1742
966.2376,0.2928,966.2376,0.3986,966.2376,0.1787
966.4055,0.2956,966.4055,0.3943,966.4055,0.1765
966.5735,0.2924,966.5735,0.3929,966.5735,0.1744
966.7414,0.2985,966.7414,0.3978,966.7414,0.1797
966.9093,0.2931,966.9093,0.3958,966.9093,0.1772
967.0772,0.2914,967.0772,0.3988,967.0772,0.169
967.2451,0.2929,967.2451,0.4029,967.2451,0.1715
967.4129,0.3029,967.4129,0.3991,967.4129,0.1735
967.5807,0.2983,967.5807,0.3973,967.5807,0.1758
967.7485,0.2994,967.7485,0.4,967.7485,0.1737
967.9163,0.2961,967.9163,0.3922,967.9163,0.1677
968.0841,0.2897,968.0841,0.3958,968.0841,0.1732
968.2519,0.2949,968.2519,0.3909,968.2519,0.1721
968.4196,0.2912,968.4196,0.3929,968.4196,0.176
968.5873,0.2974,968.5873,0.3945,968.5873,0.173
968.755,0.2976,968.755,0.3961,968.755,0.1675
968.9227,0.297,968.9227,0.3986,968.9227,0.1679
969.0904,0.2987,969.0904,0.3968,969.0904,0.1643
969.258,0.29,969.258,0.3791,969.258,0.169
969.4257,0.2905,969.4257,0.3864,969.4257,0.17
969.5933,0.2964,969.5933,0.3861,969.5933,0.1728
969.7609,0.2869,969.7609,0.3795,969.7609,0.1648
969.9284,0.2893,969.9284,0.3935,969.9284,0.1783
970.096,0.2955,970.096,0.3957,970.096,0.1691
970.2635,0.2975,970.2635,0.39,970.2635,0.1675
970.4311,0.2955,970.4311,0.3922,970.4311,0.1694
970.5986,0.2968,970.5986,0.3844,970.5986,0.1651
970.766,0.2945,970.766,0.3836,970.766,0.1696
970.9335,0.2859,970.9335,0.3842,970.9335,0.1638
971.101,0.2932,971.101,0.392,971.101,0.1648
971.2684,0.289,971.2684,0.3991,971.2684,0.1719
971.4358,0.2845,971.4358,0.3748,971.4358,0.1736
971.6032,0.2872,971.6032,0.382,971.6032,0.1664
971.7706,0.2945,971.7706,0.3831,971.7706,0.1695
971.9379,0.2843,971.9379,0.3882,971.9379,0.1668
972.1053,0.284,972.1053,0.3911,972.1053,0.1634
972.2726,0.2869,972.2726,0.4018,972.2726,0.1718
972.4399,0.2769,972.4399,0.3844,972.4399,0.1717
972.6072,0.2879,972.6072,0.3842,972.6072,0.1673
972.7745,0.2791,972.7745,0.377,972.7745,0.1707
972.9417,0.2852,972.9417,0.3879,972.9417,0.169
973.1089,0.2861,973.1089,0.3839,973.1089,0.1659
973.2762,0.2798,973.2762,0.3739,973.2762,0.1678
973.4434,0.2838,973.4434,0.3817,973.4434,0.1698
973.6105,0.2919,973.6105,0.3738,973.6105,0.1699
973.7777,0.2851,973.7777,0.3729,973.7777,0.1673
973.9448,0.2834,973.9448,0.3871,973.9448,0.1704
974.112,0.2831,974.112,0.3695,974.112,0.1682
974.2791,0.2928,974.2791,0.381,974.2791,0.1672
974.4462,0.2826,974.4462,0.3736,974.4462,0.1651
974.6132,0.2795,974.6132,0.3801,974.6132,0.1642
974.7803,0.2864,974.7803,0.3865,974.7803,0.1608
974.9473,0.2883,974.9473,0.3745,974.9473,0.1695
975.1143,0.2852,975.1143,0.3836,975.1143,0.1711
975.2813,0.2783,975.2813,0.3713,975.2813,0.1665
975.4483,0.288,975.4483,0.3779,975.4483,0.1649
975.6153,0.2859,975.6153,0.3684,975.6153,0.1654
975.7822,0.2911,975.7822,0.3785,975.7822,0.1693
975.9491,0.2886,975.9491,0.3617,975.9491,0.1608
976.116,0.2796,976.116,0.3714,976.116,0.1731
976.2829,0.2739,976.2829,0.3761,976.2829,0.1689
976.4498,0.2878,976.4498,0.3771,976.4498,0.1664
976.6166,0.2883,976.6166,0.3838,976.6166,0.1643
976.7835,0.2727,976.7835,0.3754,976.7835,0.1681
976.9503,0.2886,976.9503,0.3829,976.9503,0.1656
977.1171,0.2743,977.1171,0.3644,977.1171,0.1656
977.2839,0.2767,977.2839,0.369,977.2839,0.167
977.4506,0.273,977.4506,0.3727,977.4506,0.1648
977.6174,0.296,977.6174,0.3689,977.6174,0.1614
977.7841,0.2836,977.7841,0.3727,977.7841,0.162
977.9508,0.2783,977.9508,0.3597,977.9508,0.1621
978.1175,0.2789,978.1175,0.3715,978.1175,0.1594
978.2842,0.2742,978.2842,0.3789,978.2842,0.1687
978.4508,0.279,978.4508,0.38,978.4508,0.1651
978.6174,0.2859,978.6174,0.3617,978.6174,0.1572
978.7841,0.2832,978.7841,0.3568,978.7841,0.168
978.9507,0.2842,978.9507,0.3677,978.9507,0.1565
979.1172,0.2751,979.1172,0.3683,979.1172,0.1624
979.2838,0.2805,979.2838,0.3677,979.2838,0.163
